box	game_id	families	n_hard	n_soft	n_damage	n_findings	perspectives	sample_turn	sample_message
i-00f63414a0830044a	b003/g8/20260812T050634-l1-000068	struggle_damage	2	0	2	2	p1	48	observed damage 3 on chandelure from chansey struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 12)
i-00f63414a0830044a	b003/g8/20260812T050634-l4-000010	bellydrum_sitrus	0	1	0	1	p1	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-00f63414a0830044a	b004/g0/20260812T052037-l5-000048	bellydrum_sitrus	0	1	0	1	p1	8	observed item loss (Sitrus Berry) on opp but no branch removes it
i-00f63414a0830044a	b004/g0/20260812T052037-l5-000054	struggle_damage	1	0	1	1	p2	62	observed damage 23 on suicune from lapras struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 32)
i-00f63414a0830044a	b004/g1/20260812T052037-l1-000033	struggle_damage	1	0	1	1	p1	34	observed damage 29 on brutebonnet from sunflora struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 44)
i-00f63414a0830044a	b004/g1/20260812T052037-l1-000064	bellydrum_sitrus	0	1	0	1	p2	20	observed heal on opp but no branch heals it
i-00f63414a0830044a	b004/g12/20260812T052037-l6-000091	other_categorical	1	0	0	1	p1	29	observed psn on opp but no branch applies it
i-00f63414a0830044a	b004/g14/20260812T052037-l1-000008	bellydrum_sitrus	0	1	0	1	p1	3	observed item loss (Sitrus Berry) on opp but no branch removes it
i-00f63414a0830044a	b004/g4/20260812T052037-l4-000091	ko_margin_soft	0	1	0	1	p2	14	observed + spe on opp but no branch produces it [ko-margin]
i-00f63414a0830044a	b004/g6/20260812T052037-l4-000061	struggle_damage	1	0	1	1	p2	35	observed damage 19 on golduck from delphox struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 31)
i-00f63414a0830044a	b004/g9/20260812T052037-l5-000033	struggle_damage	1	0	1	1	p1	74	observed damage 14 on corviknight from illumise struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 26)
i-00f63414a0830044a	b005/g10/20260812T053341-l4-000060	struggle_damage	1	0	1	1	p1	27	observed damage 13 on vigoroth from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 19)
i-00f63414a0830044a	b005/g12/20260812T053341-l6-000042	bellydrum_sitrus	0	1	0	1	p2	4	observed item loss (Sitrus Berry) on opp but no branch removes it
i-00f63414a0830044a	b005/g15/20260812T053341-l6-000054	bellydrum_sitrus	0	1	0	1	p2	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-00f63414a0830044a	b005/g2/20260812T053341-l2-000012	ko_margin_soft	0	2	0	2	p1	6	observed - atk on user but no branch produces it [ko-margin]
i-00f63414a0830044a	b005/g5/20260812T053341-l4-000081	bellydrum_sitrus	0	1	0	1	p2	2	observed item loss (Sitrus Berry) on opp but no branch removes it
i-00f63414a0830044a	b005/g6/20260812T053341-l6-000034	struggle_damage	1	0	1	1	p2	21	observed damage 27 on froslass from typhlosion struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 40)
i-00f63414a0830044a	b006/g0/20260812T054701-l4-000019	struggle_damage	2	0	2	2	p2	95	observed damage 17 on landorustherian from deoxysdefense struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 23)
i-00f63414a0830044a	b006/g1/20260812T054701-l5-000093	struggle_damage	3	0	3	3	p1	114	observed damage 14 on glaceon from sylveon struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 24)
i-00f63414a0830044a	b006/g12/20260812T054701-l3-000039	struggle_damage	2	0	2	2	p2	72	observed damage 18 on gothitelle from latias struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 27)
i-00f63414a0830044a	b006/g6/20260812T054701-l6-000054	struggle_damage	2	0	2	2	p2	39	observed damage 10 on vespiquen from gothitelle struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 16)
i-00f63414a0830044a	b007/g1/20260812T060004-l6-000093	bellydrum_sitrus	0	1	0	1	p1	3	observed item loss (Sitrus Berry) on opp but no branch removes it
i-00f63414a0830044a	b007/g10/20260812T060004-l1-000074	ko_margin_soft	0	1	0	1	p2	31	observed - spd on user but no branch produces it [ko-margin]
i-00f63414a0830044a	b007/g13/20260812T060004-l2-000047	ko_margin_soft	0	3	0	3	p1	22	observed brn on opp but no branch applies it [ko-margin]
i-00f63414a0830044a	b007/g9/20260812T060004-l6-000078	bellydrum_sitrus	0	1	0	1	p2	2	observed item loss (Sitrus Berry) on opp but no branch removes it
i-00f63414a0830044a	b008/g1/20260812T061420-l2-000080	other_damage_rollset	1	0	1	1	p2	21	observed damage 152 on gengar from yanmega terablast (crit=False) not in the PS-exact roll set (nearest delta -16; max_roll 198)
i-00f63414a0830044a	b008/g10/20260812T061420-l2-000058	bellydrum_sitrus	0	2	0	2	p2	9	observed item loss (Sitrus Berry) on opp but no branch removes it
i-00f63414a0830044a	b008/g10/20260812T061420-l6-000012	revival_blessing	1	0	0	1	p2	5	observed volatile Substitute start on user but no branch applies it
i-00f63414a0830044a	b008/g12/20260812T061420-l4-000076	struggle_damage	1	0	1	1	p2	19	observed damage 24 on umbreon from hydreigon struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 31)
i-00f63414a0830044a	b008/g14/20260812T061420-l1-000087	ko_margin_soft	0	1	0	1	p2	13	observed slp on opp but no branch applies it [ko-margin]
i-00f63414a0830044a	b008/g2/20260812T061420-l1-000018	bellydrum_sitrus	0	1	0	1	p2	12	observed item loss (Sitrus Berry) on opp but no branch removes it
i-00f63414a0830044a	b008/g5/20260812T061420-l5-000064	bellydrum_sitrus	0	1	0	1	p1	10	observed item loss (Sitrus Berry) on opp but no branch removes it
i-00f63414a0830044a	b008/g7/20260812T061420-l4-000004	other_categorical	1	0	0	1	p2	23	observed item loss (Heavy-Duty Boots) on opp but no branch removes it
i-00f63414a0830044a	b009/g1/20260812T062745-l4-000029	struggle_damage	6	0	6	6	p1	69	observed damage 13 on landorustherian from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 22)
i-00f63414a0830044a	b009/g1/20260812T062745-l5-000055	struggle_damage	3	0	3	3	p1	107	observed damage 10 on lugia from giratina struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 14)
i-00f63414a0830044a	b009/g10/20260812T062745-l3-000059	revival_blessing	1	0	0	1	p2	16	observed + def on user but no branch produces it
i-00f63414a0830044a	b009/g4/20260812T062745-l5-000077	ko_margin_soft	0	1	0	1	p2	33	observed slp on opp but no branch applies it [ko-margin]
i-00f63414a0830044a	b009/g8/20260812T062745-l5-000031	struggle_damage	2	0	2	2	p1	87	observed damage 24 on suicune from lapras struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 32)
i-01216fbca5c642e1a	b000/g12/20260812T042531-l2-000064	struggle_damage	1	0	1	1	p1	109	observed damage 19 on blissey from tropius struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 27)
i-01216fbca5c642e1a	b000/g12/20260812T042531-l3-000084	bellydrum_sitrus	0	1	0	1	p2	7	observed item loss (Sitrus Berry) on opp but no branch removes it
i-01216fbca5c642e1a	b000/g12/20260812T042531-l6-000047	bellydrum_sitrus	0	1	0	1	p2	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-01216fbca5c642e1a	b000/g12/20260812T042531-l6-000052	ko_margin_soft	0	1	0	1	p2	32	observed + spe on opp but no branch produces it [ko-margin]
i-01216fbca5c642e1a	b000/g13/20260812T042531-l5-000065	bellydrum_sitrus	0	1	0	1	p1	6	observed item loss (Sitrus Berry) on opp but no branch removes it
i-01216fbca5c642e1a	b000/g15/20260812T042531-l3-000018	struggle_damage	2	0	2	2	p2	121	observed damage 22 on illumise from screamtail struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 31)
i-01216fbca5c642e1a	b000/g5/20260812T042531-l6-000066	struggle_damage	1	0	1	1	p1	141	observed damage 21 on slowking from vaporeon struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 32)
i-01216fbca5c642e1a	b000/g7/20260812T042531-l1-000046	struggle_damage	4	0	4	4	p2	123	observed damage 68 on blissey from lunala struggle (crit=False) not in the PS-exact roll set (nearest delta -10; max_roll 92)
i-01216fbca5c642e1a	b000/g7/20260812T042531-l3-000003	ko_margin_soft	0	2	0	2	p1	22	observed - spd on opp but no branch produces it [ko-margin]
i-01216fbca5c642e1a	b000/g8/20260812T042531-l1-000082	other_categorical	1	0	0	1	p2	12	observed + spa on opp but no branch produces it
i-01216fbca5c642e1a	b000/g9/20260812T042531-l1-000012	ko_margin_soft	0	1	0	1	p1	31	observed slp on user but no branch applies it [ko-margin]
i-01216fbca5c642e1a	b001/g13/20260812T043926-l3-000087	revival_blessing	1	1	0	2	p2	28	observed slp on user but no branch applies it
i-01216fbca5c642e1a	b001/g13/20260812T043926-l4-000027	struggle_damage	4	0	4	4	p2	85	observed damage 28 on tropius from shaymin struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 37)
i-01216fbca5c642e1a	b002/g0/20260812T045209-l2-000030	bellydrum_sitrus	0	1	0	1	p1	6	observed item loss (Sitrus Berry) on opp but no branch removes it
i-01216fbca5c642e1a	b002/g0/20260812T045209-l2-000087	revival_blessing	1	0	0	1	p2	4	observed item loss (Heavy-Duty Boots) on opp but no branch removes it
i-01216fbca5c642e1a	b002/g0/20260812T045209-l3-000080	struggle_damage	2	0	2	2	p2	82	observed damage 29 on grumpig from arboliva struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 41)
i-01216fbca5c642e1a	b002/g11/20260812T045210-l1-000024	other_categorical	0	1	0	1	p1	6	observed item loss (Sitrus Berry) on user but no branch removes it
i-01216fbca5c642e1a	b002/g15/20260812T045210-l1-000056	ko_margin_soft	0	2	0	2	p2	29	observed + spe on opp but no branch produces it [ko-margin]
i-01216fbca5c642e1a	b002/g9/20260812T045210-l4-000056	other_categorical	1	0	0	1	p1	13	observed volatile Substitute start on opp but no branch applies it
i-01216fbca5c642e1a	b003/g13/20260812T050517-l2-000026	struggle_damage	1	0	1	1	p2	32	observed damage 20 on empoleon from bellibolt struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 29)
i-01216fbca5c642e1a	b003/g13/20260812T050517-l6-000018	bellydrum_sitrus	0	2	0	2	p1	1	observed item loss (Sitrus Berry) on opp but no branch removes it
i-01216fbca5c642e1a	b003/g6/20260812T050517-l4-000004	bellydrum_sitrus	0	1	0	1	p1	9	observed heal on opp but no branch heals it
i-01216fbca5c642e1a	b003/g7/20260812T050517-l6-000015	bellydrum_sitrus	0	1	0	1	p1	19	observed heal on opp but no branch heals it
i-01216fbca5c642e1a	b003/g8/20260812T050517-l1-000007	struggle_damage	1	0	1	1	p2	12	observed damage 59 on polteageist from kyuremwhite struggle (crit=True) not in the PS-exact roll set (nearest delta -2; max_roll 72)
i-01216fbca5c642e1a	b004/g12/20260812T051909-l2-000068	bellydrum_sitrus	0	1	0	1	p1	4	observed heal on opp but no branch heals it
i-01216fbca5c642e1a	b004/g15/20260812T051909-l1-000009	struggle_damage	1	0	1	1	p2	11	observed damage 17 on snorlax from typhlosionhisui struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 23)
i-01216fbca5c642e1a	b004/g2/20260812T051909-l2-000010	bellydrum_sitrus	0	1	0	1	p2	16	observed heal on opp but no branch heals it
i-01216fbca5c642e1a	b004/g4/20260812T051909-l2-000060	other_categorical	0	1	0	1	p1	10	observed item loss (Sitrus Berry) on user but no branch removes it
i-01216fbca5c642e1a	b004/g8/20260812T051909-l6-000019	revival_blessing	1	0	0	1	p2	18	observed - spa on user but no branch produces it
i-01216fbca5c642e1a	b005/g1/20260812T053617-l4-000090	struggle_damage	1	0	1	1	p1	22	observed damage 16 on comfey from chandelure struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 26)
i-01216fbca5c642e1a	b005/g11/20260812T053617-l4-000059	struggle_damage	1	0	1	1	p2	12	observed damage 27 on gengar from ursalunabloodmoon struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 37)
i-01216fbca5c642e1a	b005/g14/20260812T053617-l2-000067	struggle_damage	1	0	1	1	p2	83	observed damage 8 on skarmory from screamtail struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 12)
i-01216fbca5c642e1a	b005/g2/20260812T053617-l6-000036	struggle_damage	4	0	4	4	p2	102	observed damage 9 on arceuswater from vaporeon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 14)
i-01216fbca5c642e1a	b005/g3/20260812T053617-l4-000089	struggle_damage	3	0	3	3	p1	77	observed damage 5 on chimecho from chimecho struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 9)
i-01216fbca5c642e1a	b006/g14/20260812T054929-l4-000004	revival_blessing	3	0	0	3	p1	21	observed + spa on user but no branch produces it
i-01216fbca5c642e1a	b006/g4/20260812T054929-l3-000081	struggle_damage	5	0	5	5	p2	111	observed damage 18 on deoxysdefense from calyrex struggle (crit=False) not in the PS-exact roll set (nearest delta -4; max_roll 26)
i-01216fbca5c642e1a	b006/g4/20260812T054929-l6-000065	ko_margin_soft	0	1	0	1	p1	28	observed + def on user but no branch produces it [ko-margin]
i-01216fbca5c642e1a	b006/g6/20260812T054929-l2-000011	struggle_damage,ko_margin_soft	2	1	2	3	p1+p2	105	observed damage 28 on amoonguss from tropius struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 43)
i-01216fbca5c642e1a	b006/g7/20260812T054929-l1-000037	bellydrum_sitrus	0	2	0	2	p2	4	observed item loss (Sitrus Berry) on opp but no branch removes it
i-01216fbca5c642e1a	b007/g0/20260812T060414-l5-000055	struggle_damage	1	0	1	1	p1	36	observed damage 37 on froslass from hoopa struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 51)
i-01216fbca5c642e1a	b007/g1/20260812T060414-l1-000023	struggle_damage	1	0	1	1	p2	82	observed damage 10 on dachsbun from screamtail struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 15)
i-01216fbca5c642e1a	b007/g12/20260812T060414-l3-000012	struggle_damage	1	0	1	1	p1	39	observed damage 37 on enamorus from alcremierainbowswirl struggle (crit=False) not in the PS-exact roll set (nearest delta -13; max_roll 59)
i-01216fbca5c642e1a	b007/g12/20260812T060414-l4-000052	bellydrum_sitrus	0	1	0	1	p2	5	observed item loss (Sitrus Berry) on opp but no branch removes it
i-01216fbca5c642e1a	b007/g14/20260812T060414-l4-000058	struggle_damage	2	0	2	2	p1	97	observed damage 33 on umbreon from arboliva struggle (crit=True) not in the PS-exact roll set (nearest delta -5; max_roll 45)
i-01216fbca5c642e1a	b007/g3/20260812T060414-l2-000002	struggle_damage	4	0	4	4	p1	141	observed damage 19 on ariados from probopass struggle (crit=False) not in the PS-exact roll set (nearest delta -8; max_roll 32)
i-01216fbca5c642e1a	b007/g5/20260812T060414-l5-000086	struggle_damage	1	0	1	1	p1	25	observed damage 31 on zapdos from kyuremwhite struggle (crit=False) not in the PS-exact roll set (nearest delta -2; max_roll 39)
i-01216fbca5c642e1a	b007/g6/20260812T060414-l2-000020	struggle_damage	1	0	1	1	p2	24	observed damage 22 on quaquaval from espeon struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 33)
i-01216fbca5c642e1a	b007/g6/20260812T060414-l3-000032	struggle_damage	1	0	1	1	p1	68	observed damage 14 on porygon2 from umbreon struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 21)
i-01216fbca5c642e1a	b007/g6/20260812T060414-l6-000006	other_categorical	0	2	0	2	p1	5	observed volatile Substitute end on user but no branch removes it
i-01216fbca5c642e1a	b007/g6/20260812T060414-l6-000030	struggle_damage	1	0	1	1	p1	25	observed damage 19 on farigiraf from chandelure struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 29)
i-01216fbca5c642e1a	b008/g1/20260812T061810-l1-000001	struggle_damage	1	0	1	1	p1	13	observed damage 9 on vigoroth from shayminsky struggle (crit=False) not in the PS-exact roll set (nearest delta -1; max_roll 12)
i-01216fbca5c642e1a	b008/g11/20260812T061810-l4-000055	ko_margin_soft	0	1	0	1	p2	4	observed slp on user but no branch applies it [ko-margin]
i-01216fbca5c642e1a	b008/g14/20260812T061810-l1-000053	struggle_damage	2	0	2	2	p2	20	observed damage 28 on milotic from volcanion struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 42)
i-01216fbca5c642e1a	b008/g15/20260812T061810-l5-000058	struggle_damage	2	0	2	2	p1	164	observed damage 4 on bellibolt from blissey struggle (crit=False) not in the PS-exact roll set (nearest delta -7; max_roll 13)
i-01216fbca5c642e1a	b008/g15/20260812T061810-l6-000006	struggle_damage	1	0	1	1	p1	17	observed damage 24 on palkia from politoed struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 36)
i-01216fbca5c642e1a	b008/g2/20260812T061810-l2-000010	struggle_damage	1	0	1	1	p1	97	observed damage 22 on bisharp from tropius struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 34)
i-01216fbca5c642e1a	b008/g6/20260812T061810-l2-000040	struggle_damage	3	0	3	3	p2	93	observed damage 23 on lunala from cresselia struggle (crit=False) not in the PS-exact roll set (nearest delta -5; max_roll 34)
i-01216fbca5c642e1a	b008/g7/20260812T061810-l2-000023	revival_blessing	2	0	0	2	p2	37	observed + spa on user but no branch produces it
i-01216fbca5c642e1a	b009/g0/20260812T063129-l3-000010	ko_margin_soft	0	1	0	1	p2	33	observed slp on opp but no branch applies it [ko-margin]
i-01216fbca5c642e1a	b009/g2/20260812T063129-l5-000074	struggle_damage	3	0	3	3	p1	73	observed damage 20 on misdreavus from sceptile struggle (crit=False) not in the PS-exact roll set (nearest delta -6; max_roll 31)
i-01216fbca5c642e1a	b009/g4/20260812T063129-l1-000012	bellydrum_sitrus	0	1	0	1	p2	20	observed item loss (Sitrus Berry) on opp but no branch removes it
i-0138941a2e750e9b2	b000/g1/20260812T042526-l5-000035	struggle_damage	1	0	1	1	p2	11	observed damage 20 on spiritomb from typhlosionhisui struggle (crit=False) not in the PS-exact roll set (nearest delta -3; max_roll 28)
